key,docs,rating,timestamp,sentiment
2125,"the room was quite dirty with stains on carpets and chairs. small room. bed was okay, but the bathroom has a clogged shower. the room itself had no access to proper wifi. when notifying one of the staff, they just said that's their only network and moved on. didn't offer to change places. or help with anything. room was small and stained everywhere. shower was clogged and the layover was really poor with the doors. additionally there is such a huge gap in the doors that you have light coming in lots and you can hear everything in the hallways and in the 3 rooms beside you. this also includes the housekeepers that start yelling and laughing with each other at 910am in the morning. so if you want a night sleep or any wifi, the two things that are pretty important for accommodation, then this isn't the place for you. wouldn't stay again.",1.5,2021-11-30 01:00:00,"[[0.7174678444862366, 0.2820044159889221, 0.0005277541931718588]]"
2126,bed very comfortable. jacuzzi tub. felt clean. very central. nice temperature. very good value. especially like the use of irish handmade soap company for the bathroom accessories. lovely to see a collaboration like this and the soap is gorgeous nothing negative to say. it was delightful.,5.0,2022-12-06 01:00:00,"[[0.006768533959984779, 0.414336621761322, 0.578894853591919]]"
2127,"The shower was horrible. The water flow was weak, and the temperature was barely warm. However, the staff was friendly and accommodating.",4.0,2021-09-21 02:00:00,"[[0.8725976943969727, 0.12172040343284607, 0.005681903567165136]]"
2128,"having researched mexicans in london, yucca looked good, and it was! we were staying at the royal horseguards hotel and too the district line out to fulham broadway and 5 mins later we were sat in a little piece of mexico. great authentic decor, lovely welcome, delicious rose sangria, nachos to share then, "" 2 x tacos, and 1 fajitas between us which we all devoured enthusiastically.. churros dessert and a smooth return into central london ..most satisfactory",5.0,2021-10-29 14:40:00,"[[0.0025192168541252613, 0.6533389091491699, 0.3441418409347534]]"
2129,"we had a pleasant experience, service was great the food excellent.",5.0,2021-10-29 22:45:00,"[[0.009712986648082733, 0.37443211674690247, 0.6158548593521118]]"
2130,everything was good from the start they gave us options to the tables that we would like to be at. both food and drinks came to the table fast and 100% right. i will definitely be going back.,5.0,2021-10-31 11:37:00,"[[0.010976570658385754, 0.5384019613265991, 0.45062148571014404]]"
2131,this is such a lovely comfortable hotel in the most stunning location. great hard working very friendly staff and beautiful food. wonderful service with nothing a problem. i had a very good massage which is a great service that is being offered at the hotel. thank you bart. in some areas the decor was a little bit tired but not enough to really matter.,4.5,2021-08-19 02:00:00,"[[0.02106286585330963, 0.4003407657146454, 0.5785964131355286]]"
2132,"great views, food, and attentive staff. looking forward to our next visit.",5.0,2022-02-06 10:05:00,"[[0.0033659711480140686, 0.2998736500740051, 0.6967604160308838]]"
2133,"excellent location within walking distance of stephen's green and grafton street. staff were great and very responsive to requestsqueries. subsidized parking in nearby drury street lift was out of order and we were on the fourth floor. also the light in the main bathroom was not working. however, we contacted reception and the light was fixed straight away. we were also given a complimentary breakfast to make up for the disruption smile",5.0,2021-11-16 01:00:00,"[[0.07954499870538712, 0.8786033987998962, 0.04185162112116814]]"
2134,staff were very friendly and helpful xx wod have liked a bath in my room but understand with space it wasn't possible,4.0,2022-03-21 01:00:00,"[[0.05196685343980789, 0.844990611076355, 0.10304248332977295]]"
2135,"the food was delicious, the portions were filling and the service was great.",5.0,2022-01-01 21:15:00,"[[0.007657830137759447, 0.2899906635284424, 0.7023515105247498]]"
2136,"the terrace is very pleasant and the location is unbeatable. by the river, by the beautiful bridge right opposite hampton court palace. they seem to have teamed up with whispering angel so you must sit and enjoy the view sipping their lovely rose.
the food is very good.
do not miss the coliflower popcorn. i would have loved to have some soothing and calm live music on a corner to complete the holiday feeling.",5.0,2021-04-26 15:21:00,"[[0.005487372167408466, 0.7949650287628174, 0.19954748451709747]]"
2137,my son had the glazed pork chops and i had the salmon. both entrees were excellent. our waiter seemed very nice but a bit inattentive. he also started the order by asking gentleman for his order and its customary for women to order first typically.,5.0,2022-01-03 20:42:00,"[[0.03334635868668556, 0.8722585439682007, 0.09439502656459808]]"
2138,loved the bar and pool the staff very friendly and helpful heating in bedroom not working temperature cool enough in room asked at reception for heating to be put on pipes where warm but radiator was cold seem to be airlock in rad,3.5,2021-09-28 02:00:00,"[[0.012440045364201069, 0.8509652018547058, 0.1365947723388672]]"
2139,"the food and ambiance are fantastic and consistent. service was lacking a bit, but everywhere is struggling to find servers. the carpet on the stairs to the bathroom is very gross and should be replaced. otherwise, a unique menu and a beautiful view of the river. i always appreciate the vegan options created by the chef. keep up the good work!",4.0,2021-10-24 12:27:00,"[[0.12921518087387085, 0.6713541150093079, 0.1994306743144989]]"
2140,"i had an early flight so the location was perfect, walking distance to the terminal. smile and the room was really nice, thanks! nothing!",5.0,2022-01-31 01:00:00,"[[0.005938756745308638, 0.2660529315471649, 0.7280082702636719]]"
2141,"great food, good service, cosy atmosphere and wonderful location",5.0,2021-12-25 20:43:00,"[[0.003314938396215439, 0.42986953258514404, 0.5668155550956726]]"
2142,apartment very spacious and clean. 2 bathrooms - one with bath. teacoffee sachets very welcome on arrival noise from outside - a crowd of young people congregating on steps on friday night beside the river path until 3am was very annoying. even with window closed and curtains drawn noise was very loud. i know its not the hotel fault but it was very annoying for me,2.0,2021-10-20 02:00:00,"[[0.02711009420454502, 0.9411284327507019, 0.03176141157746315]]"
2143,"amazing service and food is delicious!
we went there couple of times for a brunch and never been disappointed.
it's classic and worth the detour",5.0,2022-04-18 17:24:00,"[[0.00928552821278572, 0.43889182806015015, 0.5518227219581604]]"
2144,"absolutely gorgeous. met old friends for late lunch and we weren't rushed at all. food, service and staff were brilliant. will definitely be back soon.",5.0,2021-11-07 13:25:00,"[[0.006724914535880089, 0.2338961511850357, 0.759378969669342]]"
2145,"the staff were very welcoming and friendly, and breakfast was super na",4.5,2021-10-31 02:00:00,"[[0.007046409882605076, 0.47019973397254944, 0.5227538347244263]]"
2146,"the staff very friendly, great location. the room didn't look as grand as the rest of the building, very small. no lock to the bathroom door and no shower door covering the whole shower meaning the floor for very wet. hot water took a very long time to get hot. no hot breakfast available, so wasted money on breakfast we did not want.",4.0,2022-04-11 02:00:00,"[[0.5616621971130371, 0.43609216809272766, 0.0022456676233559847]]"
2147,"my guest was hard of hearing and we sat too close to a noisy group but it wasn't a big problem. he had fish and chips, i had the prime rib french dip, both were wonderful. he also had a creme brulee dessert which he loved.",5.0,2021-11-04 15:34:00,"[[0.05930227041244507, 0.9309626221656799, 0.009735064581036568]]"
2148,location great. bed linen nice and fresh. staff pleasant. the scrambled egg.,4.5,2021-06-22 02:00:00,"[[0.009662998840212822, 0.6861417889595032, 0.30419522523880005]]"
2149,"glad we booked, it was busy. food was excellent.",5.0,2021-10-28 12:41:00,"[[0.004113669972866774, 0.2697904706001282, 0.7260958552360535]]"
2150,"everyone in hotel were fanastic,extremely friendly and helpful.. nothing.!!",5.0,2022-03-03 01:00:00,"[[0.010598346590995789, 0.7858492732048035, 0.20355232059955597]]"
2151,"dinner was excellent, lovely meat great choice of veg
but it was cold",3.0,2021-12-06 11:25:00,"[[0.0218477975577116, 0.7922775745391846, 0.18587464094161987]]"
2152,"the easter brunch buffet was very impressive with a great variety of breakfast and lunch dishes to choose from. i was glad to see that the tables were ""socially distanced"". i especially liked the grilled beef tenderloin and the roasted carrots. if there was some steamed rice, i would have eaten a lot more of the mussels marinara - the sauce was delicious. it was worth the drive from mississauga.",5.0,2022-04-18 19:32:00,"[[0.010432057082653046, 0.2823243737220764, 0.7072435617446899]]"
